4200,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4210,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4220,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4230,PuriTime,PuriTime,PuriTime,PuriTime
4240,PuriTime,PuriTime,PuriTime,PuriTime
4250,PuriTime,PuriTime,PuriTime,PuriTime
4260,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4270,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4280,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4290,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4300,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4310,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4320,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4330,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4340,PuriPipette,PuriPipette, , 
4350,PuriPipette,PuriPipette, , 
4360,PuriPipette,PuriPipette, , 
4370,PuriPipette,PuriPipette, , 
4380,PuriPipette,PuriPipette, , 
4390, , ,PuriPipette,PuriPipette
4400, , ,PuriPipette,PuriPipette
4410, , ,PuriPipette,PuriPipette
4420, , ,PuriPipette,PuriPipette
4430, , ,PuriPipette,PuriPipette
4440,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4450,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4460,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4470,PuriTime,PuriTime,PuriTime,PuriTime
4480,PuriTime,PuriTime,PuriTime,PuriTime
4490,PuriTime,PuriTime,PuriTime,PuriTime
4500,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4510,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4520,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4530,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4540,PuriPipette,PuriPipette,PuriPipette,PuriPipette
4550,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4560,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4570,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
4580,PuriPipette,PuriPipette, , 
4590,PuriPipette,PuriPipette, , 
4600,PuriPipette,PuriPipette, , 
